model_nm|matrix_nm|params|scores
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 100, 'reg_covar': 1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 100, 'reg_covar': 1.1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 100, 'reg_covar': 1.1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 100, 'reg_covar': 1.1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 9e-07, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 9e-07, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 9e-07, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 1.1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 1.1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 150, 'reg_covar': 1.1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 9e-07, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 9e-07, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 9e-07, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 1.1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 1.1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'tied', 'max_iter': 200, 'reg_covar': 1.1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49969854416692144, ""mean_test_precision_weighted"": 0.49472511722430573, ""mean_test_recall_weighted"": 0.49969854416692144, ""mean_test_adjusted_rand_score"": 0.00029911132470463657, ""mean_test_adjusted_mutual_info_score"": 6.174840554153056e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 9e-07, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 9e-07, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 9e-07, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 1.1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 1.1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 50, 'reg_covar': 1.1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 9e-07, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 9e-07, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 9e-07, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 1.1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 1.1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 100, 'reg_covar': 1.1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 9e-07, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 9e-07, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 9e-07, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.4995113866535505, ""mean_test_precision_weighted"": 0.4989765169188202, ""mean_test_recall_weighted"": 0.4995113866535505, ""mean_test_adjusted_rand_score"": 0.0003252996536137008, ""mean_test_adjusted_mutual_info_score"": 2.6642048632691792e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.4995528188477449, ""mean_test_precision_weighted"": 0.49906706222499914, ""mean_test_recall_weighted"": 0.4995528188477449, ""mean_test_adjusted_rand_score"": 0.00017454975292313397, ""mean_test_adjusted_mutual_info_score"": 2.010024188456518e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 1.1e-06, 'tol': 9e-05}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 1.1e-06, 'tol': 0.0001}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
BGMM|dep_m_X_train_one_million|{'covariance_type': 'diag', 'max_iter': 150, 'reg_covar': 1.1e-06, 'tol': 0.00011}|"{""mean_test_accuracy"": 0.49948995607989427, ""mean_test_precision_weighted"": 0.49894151371951617, ""mean_test_recall_weighted"": 0.49948995607989427, ""mean_test_adjusted_rand_score"": 0.00020950959180958414, ""mean_test_adjusted_mutual_info_score"": 2.1218065939939803e-06}"
